cd,var,obs
4806,noc_managers,99450
4806,noc_1,149680
4806,noc_2,90625
4806,noc_3,55610
4806,noc_4,86445
4806,noc_5,22275
4806,noc_6,191845
4806,noc_7,125410
4806,noc_8,15440
4806,noc_9,20510
4806,commute_less_15_min,136275
4806,commute_15_29_min,288215
4806,commute_30_44_min,193110
4806,commute_45_59_min,65965
4806,commute_more_60_min,46650
4807,total_pop_15+,31315
4807,labour_force,22475
4807,emp,20795
4807,unemp,1675
4807,not_labour_force,8840
4807,part_rate,0.718
4807,emp_rate,0.664
4807,unemp_rate,0.075
4807,noc_not_applicable,200
4807,noc_managers,3875
4807,noc_1,2780
4807,noc_2,685
4807,noc_3,1380
4807,noc_4,1725
4807,noc_5,250
4807,noc_6,4005
4807,noc_7,4570
4807,noc_8,2095
4807,noc_9,910
4807,commute_less_15_min,9535
4807,commute_15_29_min,4090
4807,commute_30_44_min,1815
4807,commute_45_59_min,795
4807,commute_more_60_min,995
4808,total_pop_15+,163655
4808,labour_force,116740
4808,emp,104450
4808,unemp,12295
4808,not_labour_force,46915
4808,part_rate,0.713
4808,emp_rate,0.638
4808,unemp_rate,0.105
4808,noc_not_applicable,1980
4808,noc_managers,13105
4808,noc_1,15540
4808,noc_2,5420
4808,noc_3,8450
4808,noc_4,10730
4808,noc_5,2060
4808,noc_6,24220
4808,noc_7,23265
4808,noc_8,7045
4808,noc_9,4930
4808,commute_less_15_min,36075
4808,commute_15_29_min,36580
4808,commute_30_44_min,13380
4808,commute_45_59_min,3460
4808,commute_more_60_min,5340
4809,total_pop_15+,16205
4809,labour_force,11055
4809,emp,9635
4809,unemp,1420
4809,not_labour_force,5150
4809,part_rate,0.682
4809,emp_rate,0.595
4809,unemp_rate,0.128
4809,noc_not_applicable,150
4809,noc_managers,1440
4809,noc_1,1420
4809,noc_2,470
4809,noc_3,480
4809,noc_4,965
4809,noc_5,220
4809,noc_6,1945
4809,noc_7,2470
4809,noc_8,890
4809,noc_9,610
4809,commute_less_15_min,3385
4809,commute_15_29_min,2225
4809,commute_30_44_min,1210
4809,commute_45_59_min,545
4809,commute_more_60_min,780
4810,total_pop_15+,75525
4810,labour_force,52595
4810,emp,47815
4810,unemp,4785
4810,not_labour_force,22930
4810,part_rate,0.696
4810,emp_rate,0.633
4810,unemp_rate,0.091
4810,noc_not_applicable,705
4810,noc_managers,7565
4810,noc_1,7130
4810,noc_2,1985
4810,noc_3,3490
4810,noc_4,4385
4810,noc_5,895
4810,noc_6,9820
4810,noc_7,11140
4810,noc_8,3345
4810,noc_9,2125
4810,commute_less_15_min,20700
4810,commute_15_29_min,9475
4810,commute_30_44_min,5115
4810,commute_45_59_min,2745
4810,commute_more_60_min,3625
4811,total_pop_15+,1089045
4811,labour_force,781355
4811,emp,714660
4811,unemp,66695
4811,not_labour_force,307695
4811,part_rate,0.717
4811,emp_rate,0.656
4811,unemp_rate,0.085
4811,noc_not_applicable,13345
4811,noc_managers,82160
4811,noc_1,121975
4811,noc_2,55670
4811,noc_3,55530
4811,noc_4,83145
4811,noc_5,17565
4811,noc_6,169065
4811,noc_7,144730
4811,noc_8,15395
4811,noc_9,22775
4811,commute_less_15_min,146725
4811,commute_15_29_min,261850
4811,commute_30_44_min,166180
4811,commute_45_59_min,55545
4811,commute_more_60_min,41520
4812,total_pop_15+,51145
4812,labour_force,36230
4812,emp,32260
4812,unemp,3965
4812,not_labour_force,14915
4812,part_rate,0.708
4812,emp_rate,0.631
4812,unemp_rate,0.109
4812,noc_not_applicable,645
4812,noc_managers,4190
4812,noc_1,4455
4812,noc_2,1620
4812,noc_3,1925
4812,noc_4,4075
4812,noc_5,420
4812,noc_6,6765
4812,noc_7,7990
4812,noc_8,2465
4812,noc_9,1690
4812,commute_less_15_min,13130
4812,commute_15_29_min,7450
4812,commute_30_44_min,3800
4812,commute_45_59_min,1775
4812,commute_more_60_min,3030
4813,total_pop_15+,56140
4813,labour_force,38400
4813,emp,34510
4813,unemp,3890
4813,not_labour_force,17735
4813,part_rate,0.684
4813,emp_rate,0.615
4813,unemp_rate,0.101
4813,noc_not_applicable,530
4813,noc_managers,5715
4813,noc_1,4675
4813,noc_2,1535
4813,noc_3,2020
4813,noc_4,2700
4813,noc_5,490
4813,noc_6,6720
4813,noc_7,9440
4813,noc_8,2740
4813,noc_9,1850
4813,commute_less_15_min,11725
4813,commute_15_29_min,6630
4813,commute_30_44_min,4345
4813,commute_45_59_min,2460
4813,commute_more_60_min,4045
4814,total_pop_15+,23325
4814,labour_force,16755
4814,emp,15165
4814,unemp,1585
4814,not_labour_force,6570
4814,part_rate,0.718
4814,emp_rate,0.65
4814,unemp_rate,0.095
4814,noc_not_applicable,235
4814,noc_managers,1715
4814,noc_1,2115
4814,noc_2,655
4814,noc_3,655
4814,noc_4,995
4814,noc_5,175
4814,noc_6,3380
4814,noc_7,4360
4814,noc_8,1215
4814,noc_9,1240
4814,commute_less_15_min,7675
4814,commute_15_29_min,2750
4814,commute_30_44_min,1130
4814,commute_45_59_min,635
4814,commute_more_60_min,1720
4815,total_pop_15+,28830
4815,labour_force,20855
4815,emp,19330
4815,unemp,1525
4815,not_labour_force,7975
4815,part_rate,0.723
4815,emp_rate,0.67
4815,unemp_rate,0.073
4815,noc_not_applicable,300
4815,noc_managers,2830
4815,noc_1,2300
4815,noc_2,1020
4815,noc_3,1300
4815,noc_4,1710
4815,noc_5,840
4815,noc_6,6480
4815,noc_7,3130
4815,noc_8,605
4815,noc_9,345
4815,commute_less_15_min,10370
4815,commute_15_29_min,4080
4815,commute_30_44_min,1335
4815,commute_45_59_min,570
4815,commute_more_60_min,1175
4816,total_pop_15+,58860
4816,labour_force,45520
4816,emp,42220
4816,unemp,3305
4816,not_labour_force,13340
4816,part_rate,0.773
4816,emp_rate,0.717
4816,unemp_rate,0.073
4816,noc_not_applicable,705
4816,noc_managers,4130
4816,noc_1,5640
4816,noc_2,3835
4816,noc_3,1395
4816,noc_4,3300
4816,noc_5,445
4816,noc_6,8050
4816,noc_7,13620
4816,noc_8,1705
4816,noc_9,2700
4816,commute_less_15_min,10495
4816,commute_15_29_min,9450
4816,commute_30_44_min,7575
4816,commute_45_59_min,5000
4816,commute_more_60_min,7940
4817,total_pop_15+,43715
4817,labour_force,28365
4817,emp,24735
4817,unemp,3630
4817,not_labour_force,15350
4817,part_rate,0.649
4817,emp_rate,0.566
4817,unemp_rate,0.128
4817,noc_not_applicable,730
4817,noc_managers,3420
4817,noc_1,3445
4817,noc_2,750
4817,noc_3,990
4817,noc_4,3370
4817,noc_5,325
4817,noc_6,5060
4817,noc_7,6460
4817,noc_8,2335
4817,noc_9,1480
4817,commute_less_15_min,11685
4817,commute_15_29_min,5225
4817,commute_30_44_min,2060
4817,commute_45_59_min,800
4817,commute_more_60_min,1720
4818,total_pop_15+,11010
4818,labour_force,7780
4818,emp,6810
4818,unemp,970
4818,not_labour_force,3230
4818,part_rate,0.707
4818,emp_rate,0.619
4818,unemp_rate,0.125
4818,noc_not_applicable,125
4818,noc_managers,960
4818,noc_1,910
4818,noc_2,275
4818,noc_3,280
4818,noc_4,740
4818,noc_5,80
4818,noc_6,1295
4818,noc_7,1860
4818,noc_8,690
4818,noc_9,560
4818,commute_less_15_min,3310
4818,commute_15_29_min,1295
4818,commute_30_44_min,580
4818,commute_45_59_min,275
4818,commute_more_60_min,575
4819,total_pop_15+,91270
4819,labour_force,69400
4819,emp,62865
4819,unemp,6535
4819,not_labour_force,21870
4819,part_rate,0.76
4819,emp_rate,0.689
4819,unemp_rate,0.094
4819,noc_not_applicable,750
4819,noc_managers,7970
4819,noc_1,9270
4819,noc_2,3530
4819,noc_3,3775
4819,noc_4,5895
4819,noc_5,1025
4819,noc_6,14425
4819,noc_7,15290
4819,noc_8,4775
4819,noc_9,2690
4819,commute_less_15_min,25255
4819,commute_15_29_min,20885
4819,commute_30_44_min,5885
4819,commute_45_59_min,1785
4819,commute_more_60_min,3655
5901,total_pop_15+,49615
5901,labour_force,32115
5901,emp,29685
5901,unemp,2430
5901,not_labour_force,17505
5901,part_rate,0.647
5901,emp_rate,0.598
5901,unemp_rate,0.076
5901,noc_not_applicable,460
5901,noc_managers,3510
5901,noc_1,3685
5901,noc_2,1480
5901,noc_3,2085
5901,noc_4,2895
5901,noc_5,720
5901,noc_6,7475
5901,noc_7,7155
5901,noc_8,1700
5901,noc_9,950
5901,commute_less_15_min,15270
5901,commute_15_29_min,5945
5901,commute_30_44_min,3335
5901,commute_45_59_min,1125
5901,commute_more_60_min,1990
5903,total_pop_15+,49960
5903,labour_force,29210
5903,emp,26630
5903,unemp,2575
5903,not_labour_force,20755
5903,part_rate,0.585
5903,emp_rate,0.533
5903,unemp_rate,0.088
5903,noc_not_applicable,410
5903,noc_managers,3075
5903,noc_1,3195
5903,noc_2,1725
5903,noc_3,2195
5903,noc_4,2985
5903,noc_5,1115
5903,noc_6,6295
5903,noc_7,5435
5903,noc_8,1490
5903,noc_9,1295
5903,commute_less_15_min,10870
5903,commute_15_29_min,6505
5903,commute_30_44_min,3305
5903,commute_45_59_min,1180
5903,commute_more_60_min,1310
5905,total_pop_15+,26380
5905,labour_force,14615
5905,emp,13470
5905,unemp,1150
5905,not_labour_force,11770
5905,part_rate,0.554
5905,emp_rate,0.511
5905,unemp_rate,0.079
5905,noc_not_applicable,225
5905,noc_managers,1510
5905,noc_1,1795
5905,noc_2,770
5905,noc_3,1205
5905,noc_4,1320
5905,noc_5,375
5905,noc_6,3165
5905,noc_7,2720
5905,noc_8,615
5905,noc_9,920
5905,commute_less_15_min,6315
5905,commute_15_29_min,4005
5905,commute_30_44_min,970
5905,commute_45_59_min,315
5905,commute_more_60_min,520
5907,total_pop_15+,70910
5907,labour_force,38320
5907,emp,35085
5907,unemp,3235
5907,not_labour_force,32590
5907,part_rate,0.54
5907,emp_rate,0.495
5907,unemp_rate,0.084
5907,noc_not_applicable,565
5907,noc_managers,4650
5907,noc_1,4850
5907,noc_2,1635
5907,noc_3,2995
5907,noc_4,3285
5907,noc_5,895
5907,noc_6,9555
5907,noc_7,6350
5907,noc_8,2185
5907,noc_9,1355
5907,commute_less_15_min,16885
5907,commute_15_29_min,8785
5907,commute_30_44_min,2820
5907,commute_45_59_min,1205
5907,commute_more_60_min,1415
5909,total_pop_15+,235300
5909,labour_force,149170
5909,emp,139125
5909,unemp,10040
5909,not_labour_force,86135
5909,part_rate,0.634
5909,emp_rate,0.591
5909,unemp_rate,0.067
5909,noc_not_applicable,2750
5909,noc_managers,15380
5909,noc_1,19355
5909,noc_2,5520
5909,noc_3,9365
5909,noc_4,15985
5909,noc_5,3170
5909,noc_6,32870
5909,noc_7,29915
5909,noc_8,7555
5909,noc_9,7310
5909,commute_less_15_min,43705
5909,commute_15_29_min,38335
5909,commute_30_44_min,21115
5909,commute_45_59_min,9605
5909,commute_more_60_min,14605
5915,total_pop_15+,2064615
5915,labour_force,1355520
5915,emp,1276900
5915,unemp,78620
5915,not_labour_force,709095
5915,part_rate,0.657
5915,emp_rate,0.618
5915,unemp_rate,0.058
5915,noc_not_applicable,24955
5915,noc_managers,156615
5915,noc_1,222325
5915,noc_2,101410
5915,noc_3,83995
5915,noc_4,148620
5915,noc_5,61980
5915,noc_6,331590
5915,noc_7,167640
5915,noc_8,17660
5915,noc_9,38745
5915,commute_less_15_min,207760
5915,commute_15_29_min,375370
5915,commute_30_44_min,306130
5915,commute_45_59_min,139550
5915,commute_more_60_min,130400
5917,total_pop_15+,323120
5917,labour_force,205935
5917,emp,194510
5917,unemp,11430
5917,not_labour_force,117185
5917,part_rate,0.637
5917,emp_rate,0.602
5917,unemp_rate,0.056
5917,noc_not_applicable,3160
5917,noc_managers,22630
5917,noc_1,32140
5917,noc_2,15765
5917,noc_3,15985
5917,noc_4,28850
5917,noc_5,8080
5917,noc_6,49860
5917,noc_7,22895
5917,noc_8,3920
5917,noc_9,2650
5917,commute_less_15_min,53615
5917,commute_15_29_min,72040
5917,commute_30_44_min,31910
5917,commute_45_59_min,10720
5917,commute_more_60_min,7905
5919,total_pop_15+,69620
5919,labour_force,39945
5919,emp,36980
5919,unemp,2965
5919,not_labour_force,29680
5919,part_rate,0.574
5919,emp_rate,0.531
5919,unemp_rate,0.074
5919,noc_not_applicable,895
5919,noc_managers,4440
5919,noc_1,5100
5919,noc_2,2080
5919,noc_3,2865
5919,noc_4,4340
5919,noc_5,1210
5919,noc_6,9035
5919,noc_7,6980
5919,noc_8,1610
5919,noc_9,1385
5919,commute_less_15_min,11405
5919,commute_15_29_min,10315
5919,commute_30_44_min,5035
5919,commute_45_59_min,2550
5919,commute_more_60_min,3650
5921,total_pop_15+,131685
5921,labour_force,72745
5921,emp,67125
5921,unemp,5620
5921,not_labour_force,58940
5921,part_rate,0.552
5921,emp_rate,0.51
5921,unemp_rate,0.077
5921,noc_not_applicable,1490
5921,noc_managers,7190
5921,noc_1,9355
5921,noc_2,4155
5921,noc_3,5950
5921,noc_4,7505
5921,noc_5,2210
5921,noc_6,19285
5921,noc_7,11500
5921,noc_8,2365
5921,noc_9,1740
5921,commute_less_15_min,25400
5921,commute_15_29_min,22120
5921,commute_30_44_min,7585
5921,commute_45_59_min,2225
5921,commute_more_60_min,3045
5923,total_pop_15+,25540
5923,labour_force,14605
5923,emp,13155
5923,unemp,1445
5923,not_labour_force,10940
5923,part_rate,0.572
5923,emp_rate,0.515
5923,unemp_rate,0.099
5923,noc_not_applicable,315
5923,noc_managers,1445
5923,noc_1,1455
5923,noc_2,485
5923,noc_3,1000
5923,noc_4,1575
5923,noc_5,405
5923,noc_6,3625
5923,noc_7,2635
5923,noc_8,920
5923,noc_9,745
5923,commute_less_15_min,7475
5923,commute_15_29_min,2470
5923,commute_30_44_min,840
5923,commute_45_59_min,350
5923,commute_more_60_min,965
5924,total_pop_15+,37110
5924,labour_force,21990
5924,emp,19810
5924,unemp,2180
5924,not_labour_force,15125
5924,part_rate,0.593
5924,emp_rate,0.534
5924,unemp_rate,0.099
5924,noc_not_applicable,430
5924,noc_managers,2150
5924,noc_1,2725
5924,noc_2,1335
5924,noc_3,1525
5924,noc_4,2050
5924,noc_5,595
5924,noc_6,5225
5924,noc_7,3860
5924,noc_8,1590
5924,noc_9,500
5924,commute_less_15_min,9310
5924,commute_15_29_min,5245
5924,commute_30_44_min,1465
5924,commute_45_59_min,625
5924,commute_more_60_min,1575
5926,total_pop_15+,56185
5926,labour_force,31880
5926,emp,29390
5926,unemp,2485
5926,not_labour_force,24310
5926,part_rate,0.567
5926,emp_rate,0.523
5926,unemp_rate,0.078
5926,noc_not_applicable,485
5926,noc_managers,3320
5926,noc_1,3600
5926,noc_2,1760
5926,noc_3,2765
5926,noc_4,3885
5926,noc_5,975
5926,noc_6,7890
5926,noc_7,5075
5926,noc_8,1570
5926,noc_9,545
5926,commute_less_15_min,12515
5926,commute_15_29_min,8905
5926,commute_30_44_min,2360
5926,commute_45_59_min,1030
5926,commute_more_60_min,1525
5927,total_pop_15+,17085
5927,labour_force,8965
5927,emp,8265
5927,unemp,700
5927,not_labour_force,8120
5927,part_rate,0.525
5927,emp_rate,0.484
5927,unemp_rate,0.078
5927,noc_not_applicable,190
5927,noc_managers,920
5927,noc_1,945
5927,noc_2,385
5927,noc_3,815
5927,noc_4,880
5927,noc_5,255
5927,noc_6,2055
5927,noc_7,1635
5927,noc_8,465
5927,noc_9,410
5927,commute_less_15_min,4470
5927,commute_15_29_min,1900
5927,commute_30_44_min,660
5927,commute_45_59_min,150
5927,commute_more_60_min,385
5929,total_pop_15+,25860
5929,labour_force,14400
5929,emp,13415
5929,unemp,985
5929,not_labour_force,11460
5929,part_rate,0.557
5929,emp_rate,0.519
5929,unemp_rate,0.068
5929,noc_not_applicable,200
5929,noc_managers,1760
5929,noc_1,1630
5929,noc_2,740
5929,noc_3,950
5929,noc_4,1420
5929,noc_5,830
5929,noc_6,3460
5929,noc_7,2335
5929,noc_8,620
5929,noc_9,445
5929,commute_less_15_min,4645
5929,commute_15_29_min,3620
5929,commute_30_44_min,1575
5929,commute_45_59_min,430
5929,commute_more_60_min,915
5931,total_pop_15+,34235
5931,labour_force,25910
5931,emp,24335
5931,unemp,1575
5931,not_labour_force,8330
5931,part_rate,0.757
5931,emp_rate,0.711
5931,unemp_rate,0.061
5931,noc_not_applicable,220
5931,noc_managers,3535
5931,noc_1,2990
5931,noc_2,1480
5931,noc_3,1515
5931,noc_4,2255
5931,noc_5,1420
5931,noc_6,7165
5931,noc_7,4145
5931,noc_8,830
5931,noc_9,360
5931,commute_less_15_min,10045
5931,commute_15_29_min,4760
5931,commute_30_44_min,2300
5931,commute_45_59_min,1970
5931,commute_more_60_min,2245
5933,total_pop_15+,109195
5933,labour_force,67655
5933,emp,61955
5933,unemp,5695
5933,not_labour_force,41545
5933,part_rate,0.62
5933,emp_rate,0.567
5933,unemp_rate,0.084
5933,noc_not_applicable,1085
5933,noc_managers,6615
5933,noc_1,8845
5933,noc_2,3445
5933,noc_3,5035
5933,noc_4,7420
5933,noc_5,1400
5933,noc_6,15740
5933,noc_7,13115
5933,noc_8,2865
5933,noc_9,2075
5933,commute_less_15_min,24700
5933,commute_15_29_min,21890
5933,commute_30_44_min,5420
5933,commute_45_59_min,2265
5933,commute_more_60_min,3480
5935,total_pop_15+,163005
5935,labour_force,103840
5935,emp,96495
5935,unemp,7345
5935,not_labour_force,59160
5935,part_rate,0.637
5935,emp_rate,0.592
5935,unemp_rate,0.071
5935,noc_not_applicable,1545
5935,noc_managers,11980
5935,noc_1,14870
5935,noc_2,5320
5935,noc_3,8260
5935,noc_4,9685
5935,noc_5,3090
5935,noc_6,26765
5935,noc_7,16575
5935,noc_8,2970
5935,noc_9,2780
5935,commute_less_15_min,31760
5935,commute_15_29_min,37220
5935,commute_30_44_min,12025
5935,commute_45_59_min,3085
5935,commute_more_60_min,3070
5937,total_pop_15+,70225
5937,labour_force,40730
5937,emp,37495
5937,unemp,3230
5937,not_labour_force,29500
5937,part_rate,0.58
5937,emp_rate,0.534
5937,unemp_rate,0.079
5937,noc_not_applicable,560
5937,noc_managers,4140
5937,noc_1,5345
5937,noc_2,1930
5937,noc_3,3275
5937,noc_4,3855
5937,noc_5,870
5937,noc_6,9560
5937,noc_7,7400
5937,noc_8,1935
5937,noc_9,1855
5937,commute_less_15_min,15100
5937,commute_15_29_min,11110
5937,commute_30_44_min,4215
5937,commute_45_59_min,1520
5937,commute_more_60_min,1650
5939,total_pop_15+,43170
5939,labour_force,25395
5939,emp,23110
5939,unemp,2285
5939,not_labour_force,17770
5939,part_rate,0.588
5939,emp_rate,0.535
5939,unemp_rate,0.09
5939,noc_not_applicable,285
5939,noc_managers,2910
5939,noc_1,2790
5939,noc_2,1275
5939,noc_3,1525
5939,noc_4,2030
5939,noc_5,640
5939,noc_6,6325
5939,noc_7,5180
5939,noc_8,1320
5939,noc_9,1115
5939,commute_less_15_min,11575
5939,commute_15_29_min,4910
5939,commute_30_44_min,2035
5939,commute_45_59_min,720
5939,commute_more_60_min,1530
5941,total_pop_15+,51490
5941,labour_force,30930
5941,emp,27670
5941,unemp,3260
5941,not_labour_force,20560
5941,part_rate,0.601
5941,emp_rate,0.537
5941,unemp_rate,0.105
5941,noc_not_applicable,595
5941,noc_managers,3035
5941,noc_1,3275
5941,noc_2,1425
5941,noc_3,1595
5941,noc_4,2770
5941,noc_5,500
5941,noc_6,6710
5941,noc_7,6650
5941,noc_8,2215
5941,noc_9,2155
5941,commute_less_15_min,12330
5941,commute_15_29_min,7840
5941,commute_30_44_min,1980
5941,commute_45_59_min,955
5941,commute_more_60_min,1990
5943,total_pop_15+,8885
5943,labour_force,5630
5943,emp,5045
5943,unemp,585
5943,not_labour_force,3260
5943,part_rate,0.634
5943,emp_rate,0.568
5943,unemp_rate,0.104
5943,noc_not_applicable,95
5943,noc_managers,475
5943,noc_1,590
5943,noc_2,340
5943,noc_3,255
5943,noc_4,640
5943,noc_5,120
5943,noc_6,1045
5943,noc_7,1175
5943,noc_8,570
5943,noc_9,310
5943,commute_less_15_min,2990
5943,commute_15_29_min,745
5943,commute_30_44_min,395
5943,commute_45_59_min,145
5943,commute_more_60_min,420
5945,total_pop_15+,2645
5945,labour_force,1510
5945,emp,1320
5945,unemp,190
5945,not_labour_force,1130
5945,part_rate,0.571
5945,emp_rate,0.499
5945,unemp_rate,0.126
5945,noc_not_applicable,70
5945,noc_managers,185
5945,noc_1,170
5945,noc_2,70
5945,noc_3,70
5945,noc_4,270
5945,noc_5,30
5945,noc_6,305
5945,noc_7,200
5945,noc_8,90
5945,noc_9,50
5945,commute_less_15_min,780
5945,commute_15_29_min,285
5945,commute_30_44_min,60
5945,commute_45_59_min,15
5945,commute_more_60_min,25
5947,total_pop_15+,14625
5947,labour_force,9760
5947,emp,8555
5947,unemp,1200
5947,not_labour_force,4870
5947,part_rate,0.667
5947,emp_rate,0.585
5947,unemp_rate,0.123
5947,noc_not_applicable,240
5947,noc_managers,950
5947,noc_1,1055
5947,noc_2,395
5947,noc_3,470
5947,noc_4,1090
5947,noc_5,250
5947,noc_6,2195
5947,noc_7,2125
5947,noc_8,655
5947,noc_9,335
5947,commute_less_15_min,5695
5947,commute_15_29_min,1630
5947,commute_30_44_min,375
5947,commute_45_59_min,85
5947,commute_more_60_min,275
5949,total_pop_15+,30045
5949,labour_force,19335
5949,emp,16665
5949,unemp,2670
5949,not_labour_force,10710
5949,part_rate,0.644
5949,emp_rate,0.555
5949,unemp_rate,0.138
5949,noc_not_applicable,645
5949,noc_managers,1700
5949,noc_1,2230
5949,noc_2,995
5949,noc_3,1070
5949,noc_4,2390
5949,noc_5,345
5949,noc_6,4330
5949,noc_7,4015
5949,noc_8,690
5949,noc_9,920
5949,commute_less_15_min,10270
5949,commute_15_29_min,3425
5949,commute_30_44_min,740
5949,commute_45_59_min,570
5949,commute_more_60_min,885
5951,total_pop_15+,30175
5951,labour_force,20180
5951,emp,17695
5951,unemp,2480
5951,not_labour_force,9995
5951,part_rate,0.669
5951,emp_rate,0.586
5951,unemp_rate,0.123
5951,noc_not_applicable,400
5951,noc_managers,1965
5951,noc_1,2260
5951,noc_2,1145
5951,noc_3,940
5951,noc_4,2180
5951,noc_5,315
5951,noc_6,3770
5951,noc_7,4210
5951,noc_8,1620
5951,noc_9,1385
5951,commute_less_15_min,8895
5951,commute_15_29_min,3945
5951,commute_30_44_min,1165
5951,commute_45_59_min,595
5951,commute_more_60_min,1160
5953,total_pop_15+,76555
5953,labour_force,52765
5953,emp,47965
5953,unemp,4805
5953,not_labour_force,23785
5953,part_rate,0.689
5953,emp_rate,0.627
5953,unemp_rate,0.091
5953,noc_not_applicable,985
5953,noc_managers,4775
5953,noc_1,7010
5953,noc_2,2670
5953,noc_3,3450
5953,noc_4,5845
5953,noc_5,815
5953,noc_6,12245
5953,noc_7,10620
5953,noc_8,1970
5953,noc_9,2385
5953,commute_less_15_min,20160
5953,commute_15_29_min,18950
5953,commute_30_44_min,3670
5953,commute_45_59_min,890
5953,commute_more_60_min,1800
5955,total_pop_15+,48325
5955,labour_force,35175
5955,emp,30925
5955,unemp,4250
5955,not_labour_force,13150
5955,part_rate,0.728
5955,emp_rate,0.64
5955,unemp_rate,0.121
5955,noc_not_applicable,460
5955,noc_managers,3790
5955,noc_1,4905
5955,noc_2,1650
5955,noc_3,1605
5955,noc_4,2835
5955,noc_5,445
5955,noc_6,6965
5955,noc_7,8550
5955,noc_8,2115
5955,noc_9,1855
5955,commute_less_15_min,16190
5955,commute_15_29_min,6715
5955,commute_30_44_min,2065
5955,commute_45_59_min,775
5955,commute_more_60_min,2335
5957,total_pop_15+,640
5957,labour_force,405
5957,emp,310
5957,unemp,95
5957,not_labour_force,230
5957,part_rate,0.633
5957,emp_rate,0.484
5957,unemp_rate,0.235
5957,noc_not_applicable,20
5957,noc_managers,50
5957,noc_1,55
5957,noc_2,0
5957,noc_3,10
5957,noc_4,55
5957,noc_5,10
5957,noc_6,80
5957,noc_7,95
5957,noc_8,20
5957,noc_9,15
5957,commute_less_15_min,150
5957,commute_15_29_min,65
5957,commute_30_44_min,20
5957,commute_45_59_min,15
5957,commute_more_60_min,45
5959,total_pop_15+,4175
5959,labour_force,3050
5959,emp,2590
5959,unemp,460
5959,not_labour_force,1125
5959,part_rate,0.731
5959,emp_rate,0.62
5959,unemp_rate,0.151
5959,noc_not_applicable,60
5959,noc_managers,320
5959,noc_1,385
5959,noc_2,130
5959,noc_3,95
5959,noc_4,325
5959,noc_5,45
5959,noc_6,650
5959,noc_7,775
5959,noc_8,95
5959,noc_9,165
5959,commute_less_15_min,1680
5959,commute_15_29_min,475
5959,commute_30_44_min,110
5959,commute_45_59_min,20
5959,commute_more_60_min,190
6001,total_pop_15+,28880
6001,labour_force,21795
6001,emp,19790
6001,unemp,2005
6001,not_labour_force,7085
6001,part_rate,0.755
6001,emp_rate,0.685
6001,unemp_rate,0.092
6001,noc_not_applicable,390
6001,noc_managers,2465
6001,noc_1,3460
6001,noc_2,1385
6001,noc_3,1225
6001,noc_4,3625
6001,noc_5,790
6001,noc_6,3960
6001,noc_7,3645
6001,noc_8,505
6001,noc_9,345
6001,commute_less_15_min,9735
6001,commute_15_29_min,6195
6001,commute_30_44_min,1395
6001,commute_45_59_min,460
6001,commute_more_60_min,555
6101,total_pop_15+,4680
6101,labour_force,3205
6101,emp,2700
6101,unemp,500
6101,not_labour_force,1475
6101,part_rate,0.685
6101,emp_rate,0.577
6101,unemp_rate,0.156
6101,noc_not_applicable,135
6101,noc_managers,320
6101,noc_1,465
6101,noc_2,135
6101,noc_3,155
6101,noc_4,580
6101,noc_5,70
6101,noc_6,630
6101,noc_7,615
6101,noc_8,65
6101,noc_9,40
6101,commute_less_15_min,2260
6101,commute_15_29_min,215
6101,commute_30_44_min,30
6101,commute_45_59_min,0
6101,commute_more_60_min,105
6102,total_pop_15+,1855
6102,labour_force,1310
6102,emp,1100
6102,unemp,210
6102,not_labour_force,545
6102,part_rate,0.706
6102,emp_rate,0.593
6102,unemp_rate,0.16
6102,noc_not_applicable,45
6102,noc_managers,140
6102,noc_1,200
6102,noc_2,75
6102,noc_3,15
6102,noc_4,240
6102,noc_5,15
6102,noc_6,230
6102,noc_7,260
6102,noc_8,50
6102,noc_9,35
6102,commute_less_15_min,935
6102,commute_15_29_min,90
6102,commute_30_44_min,0
6102,commute_45_59_min,10
6102,commute_more_60_min,40
6103,total_pop_15+,1935
6103,labour_force,980
6103,emp,785
6103,unemp,205
6103,not_labour_force,955
6103,part_rate,0.506
6103,emp_rate,0.406
6103,unemp_rate,0.209
6103,noc_not_applicable,120
6103,noc_managers,65
6103,noc_1,115
6103,noc_2,10
6103,noc_3,30
6103,noc_4,205
6103,noc_5,15
6103,noc_6,145
6103,noc_7,205
6103,noc_8,50
6103,noc_9,20
6103,commute_less_15_min,590
6103,commute_15_29_min,115
6103,commute_30_44_min,10
6103,commute_45_59_min,0
6103,commute_more_60_min,50
6104,total_pop_15+,2515
6104,labour_force,1640
6104,emp,1245
6104,unemp,390
6104,not_labour_force,875
6104,part_rate,0.652
6104,emp_rate,0.495
6104,unemp_rate,0.238
6104,noc_not_applicable,140
6104,noc_managers,155
6104,noc_1,180
6104,noc_2,50
6104,noc_3,55
6104,noc_4,275
6104,noc_5,25
6104,noc_6,315
6104,noc_7,320
6104,noc_8,80
6104,noc_9,40
6104,commute_less_15_min,1020
6104,commute_15_29_min,115
6104,commute_30_44_min,35
6104,commute_45_59_min,10
6104,commute_more_60_min,40
6105,total_pop_15+,5495
6105,labour_force,3800
6105,emp,3390
6105,unemp,415
6105,not_labour_force,1695
6105,part_rate,0.692
6105,emp_rate,0.617
6105,unemp_rate,0.109
6105,noc_not_applicable,90
6105,noc_managers,455
6105,noc_1,600
